ID da variável,Nome,Data,Valor,fonte,observacao
3670,"Percentual de docentes do Ensino Fundamental, na rede pública, adequados à disciplina e etapa de atuação de acordo com a formação inicial, em relação aos grupos do indicador de Adequação da Formação Docente (Habilitação docente)"
3709,O município elaborou plano para carreira docente na rede municipal?
3850,APR – Número de matrículas aprovadas - ensino fundamental - anos iniciais - rede pública
3720,Demanda de atendimento de transporte escolar na área urbana mapeada pela prefeitura
3706,Escolas de período integral que oferecem transporte para atividades planejadas na educação integral
3694,Número de escolas municipais que possuem local para guardar bicicleta
3702,Aporte financeiro Municipal no programa de educação integral
3664,Prova Brasil - anos finais - Língua portuguesa
3667,Existe programas do município para compra dos ingredientes da merenda escolar dos fornecedores locais?
3857,REP - Número de matrículas reprovadas - ensino fundamental - anos finais - rede pública
3862,APR – Número de matrículas aprovadas - ensino médio - rede pública
3671,"Percentual de docentes do Ensino Médio, na rede pública, adequados à disciplina e etapa de atuação de acordo com a formação inicial, em relação aos grupos do indicador de Adequação da Formação Docente (Habilitação docente)"
3659,Número de escolas da rede pública de ensino para os anos finais do ensino fundamental que atendem todos os parâmetros de equipamentos e material permanente do CAQi
3663,Avaliaçao nacional de alfabetização (ANA) - Matemática - Ensino Fundamental - Anos Iniciais
3686,Número de escolas da rede municipal que possuem horta escolar e ou comunitária e cooperativa
3713,"O município possui um programa para educação integral? Em caso afirmativo, descreva se e como os aspectos abaixo estão descritos no plano: a - Atividades de Arte e Cultura, b - Atividades de esporte e lazer, c- Atividades de acompanhamento pedagógico e d- Implementação operacional (metas, estratégias, recursos financeiros)"
3655,Número de escolas da rede municipal que abrem aos finais de semana para a comunidade
3672,Distribuição das escolas da rede pública segundo faixa do Indicador de Regularidade do Docente (Permanência do corpo docente)
3718,"Crianças e adolescentes de 4 a 17 anos que não conseguiam de modo algum ou tinham grande dificuldade para enxergar, ouvir, caminhar ou subir degraus, ou ainda possuíam alguma deficiência mental/intelectual permanente que limitavam suas atividades habituais total"
3852,ABA – Número de matrículas que Deixaram de frequentar - ensino fundamental - anos iniciais - rede pública
3657,Número de escolas da rede municipal de ensino para os anos iniciais do ensino fundamental que atendem todos os parâmetros de equipamentos e material permanente do CAQi
3700,Alunos da educação básica matriculados em educação de tempo integral
3656,Número de escolas da rede municipal de ensino para os anos iniciais do ensino fundamental que atendem todos os parâmetros de infraestrutura do CAQi
3653,Número de escolas de ensino médio da rede pública com acesso à internet com velocidade acima de 20Mbps
3673,Percentual de docentes por nível de Esforço Docente Total do Ensino Fundamental na rede pública (Sobrecarga do professor)
3703,"Diversidade de recursos e parcerias (espaço, uso de equipamentos, material didático, outras instituções públicas. Somar os seguintes itens: Sem parcerias, Equipamentos públicos, Clubes, OSC, Associações de bairro, Comunidade local, Comércio/indústrias locais e Entidade Religiosa"
3680,Número de matrículas da educação de jovens e adultos integrada à educação profissional de nível fundamental e médio
3735,Total de aporte financeiro no programa de educação integral
3739,Número total da população de 15 a 17 anos no município
3692,Atendimento de transporte escolar na área urbana
3719,Demanda de atendimento de transporte escolar na área rural mapeada pela prefeitura
3696,"Matrículas em classes comuns do ensino regular e ou educação de jovens e adultos da educação básica de alunos de 4 a 17 anos de idade com deficiência, transtornos globais do desenvolvimento e altas habilidades ou superdotação"
3684,Houve participação da sociedade civil (pais e comunidade) na elaboração do PME?
3660,Número de escolas da rede municipal que implementam as leis 10.639 e 11.645 para atendimento à diversidade sociocultural (quilombola ou indígena)
